VILLCODE,CODE1,COUNTY,TOWN,VILLAGE,household_no,factory_count,store_count,school_count,monthly_water_usage,hospital_count,people_total,yyyymm_key,lon,lat,predicted_water_usage,actual_predicted_ratio,cluster
A6514-001-00,A6514-29-008,新北市,蘆洲區,正義里,166,0.0,1.0,0.0,6590.0,0.0,443,201612,121.46363959735952,25.085864642659345,5155.315854522862,1.278292191198811,5
A6514-001-00,A6514-29-009,新北市,蘆洲區,正義里,193,0.0,1.0,0.0,7501.0,0.0,473,201612,121.46302568801067,25.08552464116743,5768.794613173996,1.3002716343671217,5
A6514-002-00,A6514-33-004,新北市,蘆洲區,中原里,114,0.0,1.0,0.0,6039.0,0.0,350,201612,121.46666813127908,25.08530519238332,3973.801208231785,1.5197035995384285,5
A6514-005-00,A6514-18-005,新北市,蘆洲區,保佑里,254,0.0,1.0,0.0,12126.0,0.0,688,201612,121.46872634582121,25.08888969761509,7154.802179015453,1.6948057677352326,5
A6514-006-00,A6514-07-002,新北市,蘆洲區,水湳里,146,0.0,1.0,0.0,8348.0,0.0,376,201612,121.470808651331,25.093800158358402,4700.887144410908,1.7758350165724155,5
A6514-007-00,A6514-19-002,新北市,蘆洲區,樓厝里,144,0.0,1.0,0.0,6148.0,0.0,388,201612,121.48231043778158,25.089834546285825,4655.444273399714,1.3206043588854568,5
A6514-007-00,A6514-19-008,新北市,蘆洲區,樓厝里,391,1.0,1.0,0.0,17834.0,0.0,1004,201612,121.48302819020815,25.08790728865248,10286.778456345284,1.7336817426061408,5
A6514-007-00,A6514-19-009,新北市,蘆洲區,樓厝里,349,0.0,1.0,0.0,18094.0,0.0,877,201612,121.48143692640399,25.0879023332188,9313.338552047222,1.9428049242366097,5
A6514-008-00,A6514-32-001,新北市,蘆洲區,鷺江里,161,0.0,1.0,0.0,7051.0,0.0,484,201612,121.47539317569631,25.08650026325849,5041.708676994873,1.3985338010848283,5
A6514-009-00,A6514-38-012,新北市,蘆洲區,恆德里,707,0.0,1.0,0.0,32432.0,0.0,1639,201612,121.48138539998725,25.08217357141893,17447.612463051173,1.8588216622005607,5
A6514-009-00,A6514-38-013,新北市,蘆洲區,恆德里,94,0.0,1.0,0.0,6252.0,0.0,240,201612,121.48063375638955,25.08094066286742,3519.372498119833,1.7764530476214235,5
A6514-009-00,A6514-45-001,新北市,蘆洲區,恆德里,215,1.0,1.0,0.0,9033.0,0.0,602,201612,121.4784620323666,25.08290889127355,6287.805807360105,1.4365901678176107,5
A6514-013-00,A6514-43-002,新北市,蘆洲區,仁復里,208,0.0,1.0,0.0,8760.0,0.0,494,201612,121.47481509927603,25.083383572957782,6109.616145757961,1.4338052982399325,5
A6514-014-00,A6514-43-004,新北市,蘆洲區,得勝里,158,0.0,1.0,0.0,9911.0,0.0,396,201612,121.47114818918058,25.08306820714063,4973.544370478081,1.9927438586513118,5
A6514-016-00,A6514-16-002,新北市,蘆洲區,永樂里,158,0.0,1.0,0.0,6831.0,0.0,492,201612,121.45789298650324,25.090143941091473,4973.54437047808,1.373467187816276,5
A6514-017-00,A6514-42-010,新北市,蘆洲區,永康里,447,0.0,1.0,0.0,16779.0,0.0,1252,201612,121.45623159583184,25.083169765584024,11540.039231595794,1.4539811922008297,5
A6514-019-00,A6514-38-002,新北市,蘆洲區,玉清里,574,0.0,2.0,0.0,26872.0,0.0,1487,201612,121.48165786141593,25.086500980511477,14425.66154080669,1.862791520789923,3
A6514-019-00,A6514-38-003,新北市,蘆洲區,玉清里,223,1.0,1.0,0.0,16242.0,0.0,696,201612,121.48067501638619,25.086059969267822,6469.577291404885,2.510519508218598,5
A6514-019-00,A6514-38-007,新北市,蘆洲區,玉清里,167,0.0,1.0,0.0,12749.0,0.0,438,201612,121.48270758453684,25.085250036925036,5178.03729002846,2.462129815973173,5
A6514-021-00,A6514-02-002,新北市,蘆洲區,水河里,201,1.0,1.0,0.0,9194.0,0.0,575,201612,121.474018926934,25.095229800805257,5969.705710281739,1.5401094201620353,5
A6514-021-00,A6514-04-002,新北市,蘆洲區,水河里,131,0.0,1.0,0.0,6736.0,0.0,392,201612,121.4720353350258,25.0939693909927,4360.0656118269435,1.5449308794180046,5
A6514-021-00,A6514-04-005,新北市,蘆洲區,水河里,153,2.0,1.0,0.0,6878.0,0.0,477,201612,121.4738912561666,25.093430582763123,4898.216419076014,1.404184587110883,5
A6514-021-00,A6514-08-008,新北市,蘆洲區,水河里,82,0.0,1.0,0.0,5036.0,0.0,233,201612,121.4749984171638,25.091486640742524,3246.715272052661,1.551106142059727,5
A6514-022-00,A6514-21-005,新北市,蘆洲區,仁愛里,142,0.0,1.0,0.0,7148.0,0.0,428,201612,121.47135770279513,25.088136310158387,4610.001402388518,1.5505418276654976,5
A6514-023-00,A6514-40-008,新北市,蘆洲區,忠義里,96,0.0,1.0,0.0,6788.0,0.0,283,201612,121.46204905957467,25.083315166778245,3564.8153691310276,1.9041659376751026,5
A6514-023-00,A6514-46-003,新北市,蘆洲區,忠義里,86,0.0,1.0,0.0,4601.5,0.0,235,201612,121.4631642575352,25.08232820069621,3337.6010140750514,1.3786848639471703,5
A6514-023-00,A6514-46-007,新北市,蘆洲區,忠義里,141,0.0,1.0,0.0,8598.0,0.0,420,201612,121.4606482427529,25.08193042349378,4587.279966882919,1.8743133320991494,5
A6514-023-00,A6514-46-010,新北市,蘆洲區,忠義里,124,0.0,1.0,0.0,6148.0,0.0,351,201612,121.46277979139676,25.08140824206914,4201.015563287761,1.4634556590855634,5
A6514-024-00,A6514-52-001,新北市,蘆洲區,九芎里,115,0.0,1.0,0.0,5856.0,0.0,335,201612,121.4634174829484,25.081336964845278,3996.522643737383,1.4652738197734094,5
A6514-024-00,A6514-52-009,新北市,蘆洲區,九芎里,93,0.0,2.0,0.0,4992.0,0.0,280,201612,121.46312512049444,25.080017784001747,3496.6510626142353,1.427651747517461,3
A6514-024-00,A6514-54-008,新北市,蘆洲區,九芎里,143,0.0,1.0,0.0,6539.0,0.0,426,201612,121.46485524583528,25.07917199315358,4632.722837894116,1.4114809430240844,5
A6514-025-00,A6514-50-003,新北市,蘆洲區,中華里,165,0.0,1.0,0.0,7823.0,0.0,443,201612,121.46928414147578,25.082369345130047,5132.594419017264,1.5241804361190625,5
A6514-026-00,A6514-62-002,新北市,蘆洲區,得仁里,146,0.0,1.0,0.0,7982.0,0.0,394,201612,121.47140598655677,25.078413886248775,4700.887144410908,1.6979773720988285,5
A6514-027-00,A6514-37-001,新北市,蘆洲區,仁德里,400,2.0,1.0,0.0,19752.0,0.0,1242,201612,121.4782374632819,25.08479396373991,10510.410988958627,1.8792795087413638,5
A6514-028-00,A6514-38-008,新北市,蘆洲區,仁義里,1009,0.0,2.0,0.0,43707.0,0.0,2689,201612,121.48022060777727,25.08453523117013,24309.485985741656,1.7979401138154731,3
A6514-029-00,A6514-39-006,新北市,蘆洲區,光明里,202,0.0,1.0,0.0,8695.0,0.0,652,201612,121.46722034791115,25.08334430513785,5973.2875327243755,1.4556473219085555,5
A6514-029-00,A6514-41-007,新北市,蘆洲區,光明里,111,0.0,1.0,0.0,5197.0,0.0,299,201612,121.46600261688842,25.082630716973902,3905.6369017149923,1.3306408482872438,5
A6514-030-00,A6514-03-013,新北市,蘆洲區,保新里,96,0.0,1.0,0.0,5187.0,0.0,234,201612,121.46808723734716,25.089990009709464,3564.815369131028,1.455054319198697,5
A6514-031-00,A6514-53-001,新北市,蘆洲區,長安里,75,0.0,1.0,0.0,4600.0,0.0,259,201612,121.460467900023,25.081557727391345,3087.665223513478,1.4897988178801407,5
A6514-032-00,A6514-56-008,新北市,蘆洲區,民和里,144,0.0,1.0,0.0,5989.0,0.0,388,201612,121.47404911735865,25.079022115119738,4655.444273399714,1.2864507978797983,5
A6514-034-00,A6514-23-009,新北市,蘆洲區,福安里,252,0.0,1.0,0.0,11949.0,0.0,708,201612,121.4757615530143,25.087598930521033,7109.359308004257,1.6807421713159028,5
A6514-036-00,A6514-57-009,新北市,蘆洲區,延平里,143,0.0,1.0,0.0,6088.0,0.0,380,201612,121.4638562670053,25.07871438232209,4632.722837894116,1.3141299864093325,5
A6514-037-00,A6514-26-002,新北市,蘆洲區,成功里,100,0.0,1.0,0.0,4978.0,0.0,319,201612,121.45584879929447,25.088398569927865,3655.7011111534184,1.3617086979053876,5
A6514-037-00,A6514-28-001,新北市,蘆洲區,成功里,135,0.0,1.0,0.0,6244.0,0.0,420,201612,121.45770339636907,25.088126501342828,4450.951353849336,1.402846156608738,5
A6514-037-00,A6514-28-003,新北市,蘆洲區,成功里,141,0.0,1.0,0.0,6298.0,0.0,441,201612,121.45766741610937,25.087487204062413,4587.279966882921,1.3729268859688808,5
A6514-037-00,A6514-28-009,新北市,蘆洲區,成功里,118,0.0,1.0,0.0,6689.0,0.0,336,201612,121.45780994087539,25.086394531209958,4064.686950254176,1.6456371872824593,5
A6514-038-00,A6514-40-009,新北市,蘆洲區,永德里,84,0.0,1.0,0.0,5761.0,0.0,256,201612,121.45958239136432,25.083323751828882,3292.158143063856,1.749915936492197,5
A6514-038-00,A6514-44-010,新北市,蘆洲區,永德里,179,0.0,1.0,0.0,8479.0,0.0,532,201612,121.45853699858324,25.0821496405002,5450.694516095629,1.5555815823033075,5
A6515-001-00,A6515-22-007,新北市,五股區,興珍村,144,3.0,1.0,0.0,7039.0,0.0,402,201612,121.46728919158066,25.07418080760782,4712.863112588597,1.4935719183521425,5
A6515-001-00,A6515-22-012,新北市,五股區,興珍村,99,17.0,1.0,0.0,5556.0,0.0,341,201612,121.46841870297449,25.07206406157976,3958.353097718158,1.4036140442354235,5
A6515-002-00,A6515-21-005,新北市,五股區,更寮村,30,16.0,1.0,0.0,3664.0,0.0,98,201612,121.46218941913297,25.073795570699346,2371.434434768961,1.5450564208227702,5
A6515-003-00,A6515-03-006,新北市,五股區,集福村,94,5.0,1.0,0.0,5633.0,0.0,227,201612,121.45317730092114,25.10635052323841,3615.0705634346377,1.5581991834339606,5
A6515-005-00,A6515-05-011,新北市,五股區,成州村,139,0.0,1.0,0.0,7929.0,0.0,436,201612,121.45027806024353,25.100131115266105,4541.837095871726,1.7457693511744432,5
A6515-005-00,A6515-06-004,新北市,五股區,成州村,131,1.0,1.0,0.0,5749.0,0.0,382,201612,121.44944186490213,25.097474913299305,4379.205224889905,1.3127952915576209,5
A6515-008-00,A6515-17-001,新北市,五股區,五股村,151,0.0,1.0,0.0,9346.0,0.0,394,201612,121.43775931804663,25.084806590020992,4814.494321938898,1.9412215229773435,5
A6515-008-00,A6515-17-006,新北市,五股區,五股村,137,0.0,2.0,0.0,8325.0,0.0,361,201612,121.43768544261984,25.083760958040685,4496.394224860531,1.8514835629783384,3
A6515-008-00,A6515-17-010,新北市,五股區,五股村,98,0.0,1.0,0.0,5147.0,0.0,262,201612,121.43787558140423,25.08262834109711,3610.2582401422233,1.4256597887571716,5
A6515-008-00,A6515-19-005,新北市,五股區,五股村,93,56.0,1.0,0.0,9702.0,0.0,277,201612,121.44003097736383,25.084954520575806,4568.469394140052,2.1236872052693836,1
A6515-016-00,A6515-02-010,新北市,五股區,集賢村,190,0.0,1.0,0.0,8034.0,0.0,512,201612,121.44785250588318,25.10393638532213,5700.630306657204,1.4093178416811005,5
A6515-017-00,A6515-16-006,新北市,五股區,民義村,99,0.0,1.0,0.0,6250.0,0.0,281,201612,121.43393387987047,25.085575957413642,3632.9796756478204,1.7203509399995534,5
A6515-018-00,A6515-12-002,新北市,五股區,成泰村,147,0.0,1.0,0.0,8554.0,0.0,410,201612,121.44131961046212,25.09175006081211,4723.608579916507,1.8109036460745862,5
A6515-018-00,A6515-12-005,新北市,五股區,成泰村,183,0.0,1.0,0.0,6750.0,0.0,527,201612,121.44137074608396,25.090094545267803,5541.580258118021,1.2180641054709493,5
A6515-019-00,A6515-20-008,新北市,五股區,水碓村,95,0.0,1.0,0.0,5969.0,0.0,259,201612,121.43272545131926,25.073779292111322,3542.0939336254296,1.685161407871125,5
A6516-002-00,A6516-06-003,新北市,泰山區,黎明村,149,0.0,1.0,0.0,6976.0,0.0,475,201612,121.42290390385091,25.0633728013971,4769.051450927702,1.4627646759069857,5
A6516-003-00,A6516-01-008,新北市,泰山區,山腳村,89,0.0,2.0,0.0,5047.0,0.0,280,201612,121.42840330768757,25.06450886738531,3405.765320591845,1.4818989345757227,3
A6516-003-00,A6516-06-002,新北市,泰山區,山腳村,379,0.0,1.0,0.0,17818.0,0.0,1110,201612,121.424470191904,25.063634108479334,9994.981617215155,1.782694624401373,5
A6516-004-00,A6516-08-001,新北市,泰山區,福泰村,167,0.0,1.0,0.0,8107.0,0.0,424,201612,121.43345300649433,25.06183645858277,5178.037290028458,1.565651142685271,5
A6516-005-00,A6516-03-003,新北市,泰山區,楓樹村,296,5.0,1.0,0.0,11317.0,0.0,691,201612,121.43271483124197,25.065226398085443,8204.800535565357,1.3793144575476501,5
A6516-005-00,A6516-04-006,新北市,泰山區,楓樹村,179,0.0,1.0,0.0,7507.0,0.0,490,201612,121.43475613876915,25.06302131333364,5450.694516095629,1.3772556832587486,5
A6516-005-00,A6516-04-007,新北市,泰山區,楓樹村,176,4.0,1.0,0.0,10476.0,0.0,473,201612,121.4373166655897,25.060770376767582,5459.088661830682,1.9190016226054327,5
A6516-007-00,A6516-17-004,新北市,泰山區,義學村,197,0.0,1.0,0.0,8722.0,0.0,533,201612,121.42872824040813,25.05261951750981,5859.680355196388,1.4884770962404623,5
A6516-008-00,A6516-23-001,新北市,泰山區,明志村,119,0.0,1.0,0.0,6290.0,0.0,346,201612,121.4255392079224,25.04530252569206,4087.408385759772,1.5388724116518169,5
A6516-009-00,A6516-23-008,新北市,泰山區,貴子村,161,0.0,1.0,0.0,8849.0,0.0,489,201612,121.42412182268272,25.0422842424067,5041.708676994873,1.755158928634186,5
A6516-009-00,A6516-26-001,新北市,泰山區,貴子村,177,0.0,1.0,0.0,7529.0,0.0,485,201612,121.42317732372854,25.040451092736745,5405.251645084434,1.3929046220904284,5
A6516-009-00,A6516-26-004,新北市,泰山區,貴子村,87,0.0,1.0,0.0,6260.0,0.0,224,201612,121.423527578931,25.03953075557826,3360.322449580649,1.862916459335983,5
A6516-010-00,A6516-28-002,新北市,泰山區,貴和村,141,13.0,1.0,0.0,6894.0,0.0,404,201612,121.42192112075233,25.033874778966897,4836.094936701414,1.4255303277197935,5
A6516-010-00,A6516-28-004,新北市,泰山區,貴和村,215,8.0,1.0,0.0,9022.0,0.0,559,201612,121.42150330096116,25.03287306317594,6421.783098800832,1.4049057498819477,5
A6516-012-00,A6516-20-008,新北市,泰山區,義仁村,669,6.0,1.0,0.0,20776.5,0.0,1358,201612,121.4380894099706,25.04677823815244,16699.035592216227,1.2441736461526176,5
A6516-015-00,A6516-25-003,新北市,泰山區,貴賢村,131,0.0,1.0,0.0,6157.0,0.0,335,201612,121.42650541258914,25.04105986667084,4360.065611826945,1.4121347126746808,5
A6516-016-00,A6516-09-003,新北市,泰山區,福興村,142,0.0,1.0,0.0,5964.0,0.0,418,201612,121.43379520065704,25.058761779410858,4610.001402388519,1.2937089339951073,5
A6516-016-00,A6516-10-007,新北市,泰山區,福興村,172,0.0,2.0,0.0,8512.0,0.0,464,201612,121.4341831623741,25.05682392218889,5291.644467556447,1.6085736772732646,3
A6516-017-00,A6516-09-007,新北市,泰山區,全興村,116,0.0,2.0,0.0,6056.0,0.0,328,201612,121.43239640207156,25.057891259821396,4019.2440792429807,1.5067509911318049,3
A6516-017-00,A6516-13-007,新北市,泰山區,全興村,246,0.0,1.0,0.0,10263.0,0.0,669,201612,121.43205510516107,25.054522299832595,6973.030694970671,1.4718133977815748,5
A6517-001-00,A6517-04-005,新北市,林口區,東林村,69,0.0,1.0,0.0,6623.0,0.0,219,201612,121.39401169271142,25.079247459654272,2951.3366104798915,2.244067984818272,5
A6517-001-00,A6517-04-007,新北市,林口區,東林村,75,0.0,2.0,0.0,10310.0,0.0,216,201612,121.39816306020113,25.078649744893603,3087.665223513477,3.3390925679009253,3
A6517-003-00,A6517-12-010,新北市,林口區,西林村,153,0.0,2.0,0.0,6924.0,0.0,369,201612,121.38210949950863,25.075351311901155,4859.937192950092,1.4247097699213218,3
A6517-003-00,A6517-14-005,新北市,林口區,西林村,59,0.0,1.0,0.0,4433.0,0.0,181,201612,121.38713039641303,25.077107660687176,2724.1222554239166,1.627313161578409,5
A6517-004-00,A6517-08-008,新北市,林口區,菁湖村,152,0.0,1.0,0.0,7115.0,0.0,492,201612,121.38744142182111,25.08156809106582,4837.215757444495,1.4708874602192359,5
A6517-007-00,A6517-05-005,新北市,林口區,湖南村,280,0.0,1.0,0.0,10420.0,0.0,555,201612,121.37806273044914,25.083950713127834,7745.55950216099,1.3452869346743574,5
A6517-007-00,A6517-05-008,新北市,林口區,湖南村,222,0.0,1.0,0.0,9141.0,0.0,544,201612,121.37453671007594,25.082055354168205,6427.716242836328,1.4221225167162006,5
A6517-007-00,A6517-10-001,新北市,林口區,湖南村,970,0.0,2.0,0.0,38333.0,0.0,2059,201612,121.37959763447108,25.083952538314556,23423.350001023347,1.6365293605878435,3
A6517-007-00,A6517-10-004,新北市,林口區,湖南村,777,0.0,1.0,0.0,34831.0,0.0,1553,201612,121.37402496915114,25.07881626719442,19038.112948443006,1.829540569190109,5
A6517-007-00,A6517-10-006,新北市,林口區,湖南村,746,0.0,2.0,0.0,33622.0,0.0,1504,201612,121.37501713626693,25.078150725054023,18333.74844776948,1.833885748775533,3
A6517-008-00,A6517-09-004,新北市,林口區,南勢村,317,0.0,1.0,0.0,9983.0,0.0,757,201612,121.35874674789316,25.07830271639251,8586.252615868101,1.16267252393094,5
A6517-008-00,A6517-09-009,新北市,林口區,南勢村,371,1.0,1.0,0.0,14961.0,0.0,885,201612,121.35722852602154,25.071867175806958,9832.349746233333,1.5216098273692307,5
A6517-008-00,A6517-16-008,新北市,林口區,南勢村,341,0.0,1.0,0.0,11350.0,0.0,791,201612,121.37023760895639,25.076506537533206,9131.567068002445,1.2429410982230067,5
A6517-008-00,A6517-16-013,新北市,林口區,南勢村,176,0.0,1.0,0.0,7309.0,0.0,396,201612,121.3694002005515,25.073748178361186,5382.5302095788375,1.357911561182283,5
A6517-008-00,A6517-21-001,新北市,林口區,南勢村,164,0.0,1.0,0.0,7743.0,0.0,360,201612,121.36560111595041,25.073532440600168,5109.8729835116665,1.5153018529002193,5
A6517-009-00,A6517-24-003,新北市,林口區,東勢村,152,0.0,1.0,0.0,7074.0,0.0,463,201612,121.3772134317636,25.07055104113792,4837.215757444495,1.4624115099916901,5
A6517-015-00,A6517-17-001,新北市,林口區,仁愛村,141,0.0,1.0,0.0,7068.0,0.0,384,201612,121.374583240831,25.076272541309763,4587.279966882919,1.5407823483690146,5
A6517-016-00,A6517-22-006,新北市,林口區,麗林村,179,0.0,1.0,0.0,7825.0,0.0,408,201612,121.36852620445002,25.071185994965678,5450.694516095629,1.435596872452339,5
A6517-016-00,A6517-22-010,新北市,林口區,麗林村,157,0.0,1.0,0.0,8828.0,0.0,466,201612,121.36994598375394,25.069557324531843,4950.8229349724825,1.7831378976693433,5
A6517-016-00,A6517-28-001,新北市,林口區,麗林村,259,0.0,1.0,0.0,9625.0,0.0,613,201612,121.36528834543819,25.067562673045057,7268.40935654344,1.3242237094605882,5
A6517-017-00,A6517-25-001,新北市,林口區,麗園村,114,0.0,1.0,0.0,6970.0,0.0,319,201612,121.37330748336453,25.070140392499702,3973.801208231785,1.753988092197855,5
A6518-002-00,A6518-04-004,新北市,深坑區,萬順村,194,0.0,1.0,0.0,8343.0,0.0,467,201612,121.59830932238907,25.00420485847916,5791.516048679596,1.4405554486725658,5
A6518-002-00,A6518-08-005,新北市,深坑區,萬順村,171,60.0,1.0,0.0,20497.0,0.0,386,201612,121.60554521430586,25.00115765484712,6417.299815828512,3.1940224998438405,1
A6518-003-00,A6518-01-009,新北市,深坑區,土庫村,130,0.0,1.0,0.0,6697.0,0.0,392,201612,121.63579746958096,25.010947817158613,4337.344176321347,1.5440324142503166,5
A6518-006-00,A6518-05-002,新北市,深坑區,埔新村,140,0.0,2.0,0.0,6114.0,0.0,369,201612,121.61860800399919,25.003572189284736,4564.558531377324,1.3394504546215433,3
A6518-006-00,A6518-06-005,新北市,深坑區,埔新村,143,0.0,2.0,0.0,7911.0,0.0,383,201612,121.61993883343939,25.002151814120985,4632.722837894116,1.7076350726813783,3
A6521-002-00,A6521-01-006,新北市,三芝區,埔頭村,175,0.0,1.0,0.0,6563.0,0.0,467,201612,121.49845249113548,25.25816684108225,5359.808774073239,1.224483983784441,5
A6521-005-00,A6521-02-009,新北市,三芝區,埔坪村,104,0.0,1.0,0.0,5783.0,0.0,304,201612,121.50322958713357,25.258703720873548,3746.5868531758088,1.5435382193523735,5
A6521-005-00,A6521-03-001,新北市,三芝區,埔坪村,162,0.0,1.0,0.0,6721.0,0.0,404,201612,121.50451391135594,25.257479247256974,5064.43011250047,1.3270989727769447,5
A6521-009-00,A6521-05-006,新北市,三芝區,後厝村,366,0.0,1.0,0.0,15579.0,0.0,553,201612,121.47207655343266,25.249550481747676,9699.602955642385,1.6061482177409636,5
A6523-001-00,A6523-07-008,新北市,八里區,龍源村,236,0.0,1.0,0.0,10598.0,0.0,525,201612,121.45058194468857,25.1358931406626,6745.816339914694,1.571047811855195,5
A6523-001-00,A6523-12-006,新北市,八里區,龍源村,155,0.0,1.0,0.0,7030.0,0.0,388,201612,121.45062274699607,25.131484429533856,4905.380063961287,1.4331203511931343,5
